,parents,has_nurs,form,children,housing,finance,social,health,class
2176,usual,improper,incomplete,1,convenient,inconv,problematic,priority,recommend
2177,usual,improper,incomplete,1,convenient,inconv,problematic,not_recom,not_recommend
2178,usual,improper,incomplete,1,less_conv,convenient,nonprob,recommended,recommend
2179,usual,improper,incomplete,1,less_conv,convenient,nonprob,priority,recommend
2180,usual,improper,incomplete,1,less_conv,convenient,nonprob,not_recom,not_recommend
2181,usual,improper,incomplete,1,less_conv,convenient,slightly_prob,recommended,recommend
2182,usual,improper,incomplete,1,less_conv,convenient,slightly_prob,priority,recommend
2183,usual,improper,incomplete,1,less_conv,convenient,slightly_prob,not_recom,not_recommend
2184,usual,improper,incomplete,1,less_conv,convenient,problematic,recommended,recommend
2185,usual,improper,incomplete,1,less_conv,convenient,problematic,priority,recommend
2186,usual,improper,incomplete,1,less_conv,convenient,problematic,not_recom,not_recommend
2187,usual,improper,incomplete,1,less_conv,inconv,nonprob,recommended,recommend
2188,usual,improper,incomplete,1,less_conv,inconv,nonprob,priority,recommend
2189,usual,improper,incomplete,1,less_conv,inconv,nonprob,not_recom,not_recommend
2190,usual,improper,incomplete,1,less_conv,inconv,slightly_prob,recommended,recommend
2191,usual,improper,incomplete,1,less_conv,inconv,slightly_prob,priority,recommend
2192,usual,improper,incomplete,1,less_conv,inconv,slightly_prob,not_recom,not_recommend
2193,usual,improper,incomplete,1,less_conv,inconv,problematic,recommended,recommend
2194,usual,improper,incomplete,1,less_conv,inconv,problematic,priority,recommend
2195,usual,improper,incomplete,1,less_conv,inconv,problematic,not_recom,not_recommend
2196,usual,improper,incomplete,1,critical,convenient,nonprob,recommended,recommend
2197,usual,improper,incomplete,1,critical,convenient,nonprob,priority,recommend
2198,usual,improper,incomplete,1,critical,convenient,nonprob,not_recom,not_recommend
2199,usual,improper,incomplete,1,critical,convenient,slightly_prob,recommended,recommend
2200,usual,improper,incomplete,1,critical,convenient,slightly_prob,priority,recommend
2201,usual,improper,incomplete,1,critical,convenient,slightly_prob,not_recom,not_recommend
2202,usual,improper,incomplete,1,critical,convenient,problematic,recommended,recommend
2203,usual,improper,incomplete,1,critical,convenient,problematic,priority,recommend
2204,usual,improper,incomplete,1,critical,convenient,problematic,not_recom,not_recommend
2205,usual,improper,incomplete,1,critical,inconv,nonprob,recommended,recommend
2206,usual,improper,incomplete,1,critical,inconv,nonprob,priority,recommend
2207,usual,improper,incomplete,1,critical,inconv,nonprob,not_recom,not_recommend
2208,usual,improper,incomplete,1,critical,inconv,slightly_prob,recommended,recommend
2209,usual,improper,incomplete,1,critical,inconv,slightly_prob,priority,recommend
2210,usual,improper,incomplete,1,critical,inconv,slightly_prob,not_recom,not_recommend
2211,usual,improper,incomplete,1,critical,inconv,problematic,recommended,recommend
2212,usual,improper,incomplete,1,critical,inconv,problematic,priority,recommend
2213,usual,improper,incomplete,1,critical,inconv,problematic,not_recom,not_recommend
2214,usual,improper,incomplete,2,convenient,convenient,nonprob,recommended,recommend
2215,usual,improper,incomplete,2,convenient,convenient,nonprob,priority,recommend
2216,usual,improper,incomplete,2,convenient,convenient,nonprob,not_recom,not_recommend
2217,usual,improper,incomplete,2,convenient,convenient,slightly_prob,recommended,recommend
2218,usual,improper,incomplete,2,convenient,convenient,slightly_prob,priority,recommend
2219,usual,improper,incomplete,2,convenient,convenient,slightly_prob,not_recom,not_recommend
2220,usual,improper,incomplete,2,convenient,convenient,problematic,recommended,recommend
2221,usual,improper,incomplete,2,convenient,convenient,problematic,priority,recommend
2222,usual,improper,incomplete,2,convenient,convenient,problematic,not_recom,not_recommend
2223,usual,improper,incomplete,2,convenient,inconv,nonprob,recommended,recommend
2224,usual,improper,incomplete,2,convenient,inconv,nonprob,priority,recommend
2225,usual,improper,incomplete,2,convenient,inconv,nonprob,not_recom,not_recommend
2226,usual,improper,incomplete,2,convenient,inconv,slightly_prob,recommended,recommend
2227,usual,improper,incomplete,2,convenient,inconv,slightly_prob,priority,recommend
2228,usual,improper,incomplete,2,convenient,inconv,slightly_prob,not_recom,not_recommend
2229,usual,improper,incomplete,2,convenient,inconv,problematic,recommended,recommend
2230,usual,improper,incomplete,2,convenient,inconv,problematic,priority,recommend
2231,usual,improper,incomplete,2,convenient,inconv,problematic,not_recom,not_recommend
2232,usual,improper,incomplete,2,less_conv,convenient,nonprob,recommended,recommend
2233,usual,improper,incomplete,2,less_conv,convenient,nonprob,priority,recommend
2234,usual,improper,incomplete,2,less_conv,convenient,nonprob,not_recom,not_recommend
2235,usual,improper,incomplete,2,less_conv,convenient,slightly_prob,recommended,recommend
2236,usual,improper,incomplete,2,less_conv,convenient,slightly_prob,priority,recommend
2237,usual,improper,incomplete,2,less_conv,convenient,slightly_prob,not_recom,not_recommend
2238,usual,improper,incomplete,2,less_conv,convenient,problematic,recommended,recommend
2239,usual,improper,incomplete,2,less_conv,convenient,problematic,priority,recommend
2240,usual,improper,incomplete,2,less_conv,convenient,problematic,not_recom,not_recommend
2241,usual,improper,incomplete,2,less_conv,inconv,nonprob,recommended,recommend
2242,usual,improper,incomplete,2,less_conv,inconv,nonprob,priority,recommend
2243,usual,improper,incomplete,2,less_conv,inconv,nonprob,not_recom,not_recommend
2244,usual,improper,incomplete,2,less_conv,inconv,slightly_prob,recommended,recommend
2245,usual,improper,incomplete,2,less_conv,inconv,slightly_prob,priority,recommend
2246,usual,improper,incomplete,2,less_conv,inconv,slightly_prob,not_recom,not_recommend
2247,usual,improper,incomplete,2,less_conv,inconv,problematic,recommended,recommend
2248,usual,improper,incomplete,2,less_conv,inconv,problematic,priority,recommend
2249,usual,improper,incomplete,2,less_conv,inconv,problematic,not_recom,not_recommend
2250,usual,improper,incomplete,2,critical,convenient,nonprob,recommended,recommend
2251,usual,improper,incomplete,2,critical,convenient,nonprob,priority,recommend
2252,usual,improper,incomplete,2,critical,convenient,nonprob,not_recom,not_recommend
2253,usual,improper,incomplete,2,critical,convenient,slightly_prob,recommended,recommend
2254,usual,improper,incomplete,2,critical,convenient,slightly_prob,priority,recommend
2255,usual,improper,incomplete,2,critical,convenient,slightly_prob,not_recom,not_recommend
2256,usual,improper,incomplete,2,critical,convenient,problematic,recommended,recommend
2257,usual,improper,incomplete,2,critical,convenient,problematic,priority,recommend
2258,usual,improper,incomplete,2,critical,convenient,problematic,not_recom,not_recommend
2259,usual,improper,incomplete,2,critical,inconv,nonprob,recommended,recommend
2260,usual,improper,incomplete,2,critical,inconv,nonprob,priority,recommend
2261,usual,improper,incomplete,2,critical,inconv,nonprob,not_recom,not_recommend
2262,usual,improper,incomplete,2,critical,inconv,slightly_prob,recommended,recommend
2263,usual,improper,incomplete,2,critical,inconv,slightly_prob,priority,recommend
2264,usual,improper,incomplete,2,critical,inconv,slightly_prob,not_recom,not_recommend
2265,usual,improper,incomplete,2,critical,inconv,problematic,recommended,recommend
2266,usual,improper,incomplete,2,critical,inconv,problematic,priority,recommend
2267,usual,improper,incomplete,2,critical,inconv,problematic,not_recom,not_recommend
2268,usual,improper,incomplete,3,convenient,convenient,nonprob,recommended,recommend
2269,usual,improper,incomplete,3,convenient,convenient,nonprob,priority,recommend
2270,usual,improper,incomplete,3,convenient,convenient,nonprob,not_recom,not_recommend
2271,usual,improper,incomplete,3,convenient,convenient,slightly_prob,recommended,recommend
2272,usual,improper,incomplete,3,convenient,convenient,slightly_prob,priority,recommend
2273,usual,improper,incomplete,3,convenient,convenient,slightly_prob,not_recom,not_recommend
2274,usual,improper,incomplete,3,convenient,convenient,problematic,recommended,recommend
2275,usual,improper,incomplete,3,convenient,convenient,problematic,priority,recommend
2276,usual,improper,incomplete,3,convenient,convenient,problematic,not_recom,not_recommend
2277,usual,improper,incomplete,3,convenient,inconv,nonprob,recommended,recommend
2278,usual,improper,incomplete,3,convenient,inconv,nonprob,priority,recommend
2279,usual,improper,incomplete,3,convenient,inconv,nonprob,not_recom,not_recommend
2280,usual,improper,incomplete,3,convenient,inconv,slightly_prob,recommended,recommend
2281,usual,improper,incomplete,3,convenient,inconv,slightly_prob,priority,recommend
2282,usual,improper,incomplete,3,convenient,inconv,slightly_prob,not_recom,not_recommend
2283,usual,improper,incomplete,3,convenient,inconv,problematic,recommended,recommend
2284,usual,improper,incomplete,3,convenient,inconv,problematic,priority,recommend
2285,usual,improper,incomplete,3,convenient,inconv,problematic,not_recom,not_recommend
2286,usual,improper,incomplete,3,less_conv,convenient,nonprob,recommended,recommend
2287,usual,improper,incomplete,3,less_conv,convenient,nonprob,priority,recommend
2288,usual,improper,incomplete,3,less_conv,convenient,nonprob,not_recom,not_recommend
2289,usual,improper,incomplete,3,less_conv,convenient,slightly_prob,recommended,recommend
2290,usual,improper,incomplete,3,less_conv,convenient,slightly_prob,priority,recommend
2291,usual,improper,incomplete,3,less_conv,convenient,slightly_prob,not_recom,not_recommend
2292,usual,improper,incomplete,3,less_conv,convenient,problematic,recommended,recommend
2293,usual,improper,incomplete,3,less_conv,convenient,problematic,priority,recommend
2294,usual,improper,incomplete,3,less_conv,convenient,problematic,not_recom,not_recommend
2295,usual,improper,incomplete,3,less_conv,inconv,nonprob,recommended,recommend
2296,usual,improper,incomplete,3,less_conv,inconv,nonprob,priority,recommend
2297,usual,improper,incomplete,3,less_conv,inconv,nonprob,not_recom,not_recommend
2298,usual,improper,incomplete,3,less_conv,inconv,slightly_prob,recommended,recommend
2299,usual,improper,incomplete,3,less_conv,inconv,slightly_prob,priority,recommend
2300,usual,improper,incomplete,3,less_conv,inconv,slightly_prob,not_recom,not_recommend
2301,usual,improper,incomplete,3,less_conv,inconv,problematic,recommended,recommend
2302,usual,improper,incomplete,3,less_conv,inconv,problematic,priority,recommend
2303,usual,improper,incomplete,3,less_conv,inconv,problematic,not_recom,not_recommend
2304,usual,improper,incomplete,3,critical,convenient,nonprob,recommended,recommend
2305,usual,improper,incomplete,3,critical,convenient,nonprob,priority,recommend
2306,usual,improper,incomplete,3,critical,convenient,nonprob,not_recom,not_recommend
2307,usual,improper,incomplete,3,critical,convenient,slightly_prob,recommended,recommend
2308,usual,improper,incomplete,3,critical,convenient,slightly_prob,priority,recommend
2309,usual,improper,incomplete,3,critical,convenient,slightly_prob,not_recom,not_recommend
2310,usual,improper,incomplete,3,critical,convenient,problematic,recommended,recommend
2311,usual,improper,incomplete,3,critical,convenient,problematic,priority,recommend
2312,usual,improper,incomplete,3,critical,convenient,problematic,not_recom,not_recommend
2313,usual,improper,incomplete,3,critical,inconv,nonprob,recommended,recommend
2314,usual,improper,incomplete,3,critical,inconv,nonprob,priority,recommend
2315,usual,improper,incomplete,3,critical,inconv,nonprob,not_recom,not_recommend
2316,usual,improper,incomplete,3,critical,inconv,slightly_prob,recommended,recommend
2317,usual,improper,incomplete,3,critical,inconv,slightly_prob,priority,recommend
2318,usual,improper,incomplete,3,critical,inconv,slightly_prob,not_recom,not_recommend
2319,usual,improper,incomplete,3,critical,inconv,problematic,recommended,recommend
2320,usual,improper,incomplete,3,critical,inconv,problematic,priority,recommend
2321,usual,improper,incomplete,3,critical,inconv,problematic,not_recom,not_recommend
