Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,decile1b,decile3,lsat,ugpa,zfygpa,zgpa,fulltime,fam_inc,male,racetxt,tier,pass_bar
4607,4607,4607,4607,4607,1.0,2.0,37.0,3.9,-1.38,-1.17,1.0,4.0,1.0,1,6,1
4608,4608,4608,4608,4608,3.0,2.0,46.0,3.8,-0.47,-1.0,1.0,4.0,1.0,1,5,1
4609,4609,4609,4609,4609,8.0,9.0,42.0,3.9,0.65,0.92,1.0,4.0,0.0,1,4,1
4610,4610,4610,4610,4610,3.0,4.0,35.0,3.2,-0.43,-0.46,1.0,3.0,0.0,1,3,1
4611,4611,4611,4611,4611,4.0,5.0,42.0,3.8,-0.25,-0.21,1.0,4.0,1.0,1,4,1
4612,4612,4612,4612,4612,3.0,4.0,34.0,2.9,-0.46,-0.33,1.0,2.0,1.0,1,2,1
4613,4613,4613,4613,4613,3.0,3.0,48.0,3.9,-0.73,-0.59,1.0,4.0,1.0,1,5,1
4614,4614,4614,4614,4614,7.0,7.0,39.0,3.4,0.55,0.48,1.0,4.0,1.0,1,3,1
4615,4615,4615,4615,4615,5.0,2.0,30.0,2.9,-0.15,-1.08,1.0,4.0,0.0,1,5,1
4616,4616,4616,4616,4616,10.0,10.0,42.0,3.4,1.88,1.43,1.0,4.0,1.0,1,5,1
4617,4617,4617,4617,4617,5.0,4.0,27.5,2.9,-0.1,-0.36,1.0,3.0,0.0,1,4,1
4618,4618,4618,4618,4618,7.0,5.0,45.0,3.7,0.55,-0.23,1.0,3.0,1.0,1,5,1
4619,4619,4619,4619,4619,5.0,5.0,32.0,3.4,0.08,0.01,1.0,3.0,1.0,1,4,1
4620,4620,4620,4620,4620,3.0,2.0,37.0,3.1,-0.66,-1.21,1.0,5.0,0.0,1,4,1
4621,4621,4621,4621,4621,8.0,8.0,41.0,3.1,0.86,0.73,1.0,3.0,0.0,1,4,1
4622,4622,4622,4622,4622,7.0,7.0,36.5,3.8,0.55,0.3,1.0,4.0,0.0,1,3,1
4623,4623,4623,4623,4623,3.0,5.0,44.0,3.7,-0.6,-0.15,1.0,2.0,0.0,1,6,1
4624,4624,4624,4624,4624,10.0,9.0,34.5,3.9,1.33,0.97,1.0,3.0,0.0,1,4,1
4625,4625,4625,4625,4625,1.0,1.0,40.0,2.2,-1.65,-2.15,1.0,1.0,1.0,1,5,1
4626,4626,4626,4626,4626,8.0,8.0,37.0,3.7,0.68,0.69,1.0,4.0,0.0,1,4,1
4627,4627,4627,4627,4627,9.0,9.0,36.0,3.0,1.16,1.11,1.0,3.0,0.0,1,3,1
4628,4628,4628,4628,4628,10.0,10.0,39.0,3.8,2.39,2.2,1.0,3.0,1.0,1,3,1
4629,4629,4629,4629,4629,1.0,6.0,35.0,3.8,-1.31,0.0,1.0,3.0,1.0,1,3,1
4630,4630,4630,4630,4630,6.0,5.0,40.0,2.8,0.26,-0.15,1.0,4.0,1.0,1,4,1
4631,4631,4631,4631,4631,6.0,7.0,43.0,3.5,0.24,0.43,1.0,4.0,1.0,1,5,1
4632,4632,4632,4632,4632,1.0,4.0,40.0,3.2,-1.51,-0.27,1.0,4.0,0.0,1,5,1
4633,4633,4633,4633,4633,9.0,8.0,39.0,3.5,1.2,0.86,1.0,2.0,0.0,1,4,1
4634,4634,4634,4634,4634,9.0,5.0,36.0,3.3,1.06,-0.05,1.0,3.0,0.0,1,3,1
4635,4635,4635,4635,4635,4.0,7.0,30.0,3.3,-0.28,0.34,1.0,4.0,1.0,1,2,1
4636,4636,4636,4636,4636,5.0,3.0,42.0,3.2,-0.18,-0.67,1.0,4.0,1.0,1,5,1
4637,4637,4637,4637,4637,3.0,2.0,31.0,3.1,-0.56,-1.0,1.0,4.0,0.0,1,3,1
4638,4638,4638,4638,4638,9.0,10.0,34.0,3.6,1.28,1.55,1.0,4.0,1.0,1,5,1
4639,4639,4639,4639,4639,8.0,10.0,40.0,3.6,0.89,1.42,1.0,3.0,1.0,1,4,1
4640,4640,4640,4640,4640,4.0,4.0,27.0,3.2,-0.24,-0.38,1.0,4.0,0.0,1,4,1
4641,4641,4641,4641,4641,8.0,8.0,32.0,3.6,0.78,0.68,1.0,4.0,1.0,1,4,1
4642,4642,4642,4642,4642,6.0,8.0,42.0,3.3,0.25,0.6,1.0,4.0,0.0,1,6,1
4643,4643,4643,4643,4643,8.0,6.0,42.0,2.7,0.71,0.17,1.0,5.0,1.0,1,4,1
4644,4644,4644,4644,4644,5.0,7.0,34.0,3.4,0.0,0.49,1.0,3.0,1.0,1,6,1
4645,4645,4645,4645,4645,8.0,5.0,37.0,2.7,0.61,-0.27,1.0,3.0,1.0,1,3,1
4646,4646,4646,4646,4646,3.0,5.0,43.0,3.4,-0.7,-0.11,1.0,4.0,1.0,1,5,1
4647,4647,4647,4647,4647,2.0,1.0,42.0,3.2,-1.0,-1.83,1.0,4.0,1.0,1,4,1
4648,4648,4648,4648,4648,3.0,4.0,37.0,2.8,-0.51,-0.53,1.0,3.0,1.0,1,2,1
4649,4649,4649,4649,4649,10.0,10.0,44.0,3.0,2.61,2.35,1.0,4.0,1.0,1,4,1
4650,4650,4650,4650,4650,8.0,7.0,39.0,3.2,0.74,0.44,1.0,4.0,1.0,1,3,1
4651,4651,4651,4651,4651,7.0,4.0,39.0,3.6,0.38,-0.36,1.0,3.0,1.0,1,4,1
4652,4652,4652,4652,4652,8.0,7.0,41.0,3.3,0.62,0.54,1.0,3.0,0.0,1,4,1
4653,4653,4653,4653,4653,1.0,1.0,33.0,3.2,-1.41,-1.81,1.0,4.0,1.0,1,3,1
4654,4654,4654,4654,4654,10.0,9.0,39.0,3.2,1.62,1.27,1.0,3.0,1.0,1,3,1
4655,4655,4655,4655,4655,10.0,10.0,36.5,3.1,1.83,1.99,1.0,4.0,1.0,1,3,1
4656,4656,4656,4656,4656,8.0,6.0,36.0,3.6,0.72,0.21,1.0,3.0,1.0,1,4,1
4657,4657,4657,4657,4657,8.0,6.0,41.0,3.6,0.59,0.08,1.0,4.0,0.0,1,5,1
4658,4658,4658,4658,4658,8.0,7.0,34.0,3.1,0.65,0.32,1.0,4.0,0.0,1,3,1
4659,4659,4659,4659,4659,9.0,10.0,37.0,2.4,1.26,1.57,1.0,2.0,1.0,1,3,1
4660,4660,4660,4660,4660,5.0,5.0,46.0,3.1,-0.11,-0.12,1.0,4.0,1.0,1,4,1
4661,4661,4661,4661,4661,6.0,3.0,48.0,3.8,0.15,-0.7,1.0,5.0,1.0,1,6,1
4662,4662,4662,4662,4662,2.0,3.0,38.0,3.0,-0.75,-0.65,1.0,4.0,1.0,1,4,1
4663,4663,4663,4663,4663,5.0,4.0,34.0,3.3,-0.01,-0.42,1.0,3.0,1.0,1,4,1
4664,4664,4664,4664,4664,7.0,4.0,34.0,2.4,0.46,-0.3,1.0,4.0,1.0,1,3,1
4665,4665,4665,4665,4665,10.0,8.0,33.0,3.9,1.35,0.87,1.0,4.0,0.0,1,4,1
4666,4666,4666,4666,4666,10.0,3.0,40.0,2.5,1.77,-0.52,1.0,4.0,1.0,1,6,1
4667,4667,4667,4667,4667,10.0,10.0,44.0,3.7,2.52,2.46,1.0,4.0,1.0,1,5,1
4668,4668,4668,4668,4668,1.0,4.0,38.0,2.9,-1.51,-0.31,1.0,4.0,0.0,1,3,1
4669,4669,4669,4669,4669,2.0,1.0,36.0,2.8,-0.97,-1.63,1.0,4.0,0.0,1,3,1
4670,4670,4670,4670,4670,5.0,6.0,38.0,3.0,-0.12,0.13,1.0,4.0,0.0,1,3,1
4671,4671,4671,4671,4671,9.0,5.0,34.0,3.7,0.93,-0.13,1.0,3.0,1.0,1,4,1
4672,4672,4672,4672,4672,9.0,9.0,29.0,2.7,0.93,0.97,1.0,3.0,1.0,1,1,1
4673,4673,4673,4673,4673,8.0,9.0,37.0,3.2,0.67,1.01,1.0,4.0,1.0,1,3,1
4674,4674,4674,4674,4674,10.0,10.0,39.0,3.5,1.78,1.9,1.0,4.0,1.0,1,6,1
4675,4675,4675,4675,4675,5.0,6.0,33.0,4.0,-0.01,0.22,1.0,2.0,0.0,1,4,1
4676,4676,4676,4676,4676,5.0,5.0,38.0,2.6,0.05,-0.02,1.0,2.0,0.0,1,3,1
4677,4677,4677,4677,4677,4.0,4.0,31.0,3.4,-0.36,-0.47,1.0,3.0,1.0,1,4,1
4678,4678,4678,4678,4678,4.0,5.0,29.0,3.0,-0.37,-0.23,1.0,5.0,0.0,1,4,1
4679,4679,4679,4679,4679,2.0,1.0,32.0,3.2,-1.02,-1.61,1.0,3.0,0.0,1,5,1
4680,4680,4680,4680,4680,4.0,3.0,25.0,3.0,-0.36,-0.71,1.0,4.0,1.0,1,4,1
4681,4681,4681,4681,4681,8.0,6.0,40.0,3.1,0.84,0.09,1.0,4.0,1.0,1,2,1
4682,4682,4682,4682,4682,3.0,2.0,32.0,2.7,-0.66,-0.97,1.0,3.0,1.0,1,2,1
4683,4683,4683,4683,4683,10.0,10.0,37.0,3.1,1.97,1.59,1.0,4.0,1.0,1,3,1
4684,4684,4684,4684,4684,10.0,9.0,37.0,3.5,1.31,1.17,1.0,3.0,0.0,1,3,1
4685,4685,4685,4685,4685,4.0,3.0,33.0,3.1,-0.24,-0.67,1.0,5.0,1.0,1,3,1
4686,4686,4686,4686,4686,4.0,7.0,31.5,3.2,-0.24,0.42,1.0,4.0,1.0,1,3,1
4687,4687,4687,4687,4687,5.0,5.0,40.0,3.1,-0.12,-0.1,1.0,5.0,1.0,1,3,1
4688,4688,4688,4688,4688,9.0,8.0,48.0,3.6,1.16,0.67,1.0,5.0,1.0,1,6,1
4689,4689,4689,4689,4689,7.0,6.0,33.0,3.3,0.33,0.23,1.0,4.0,1.0,1,3,1
4690,4690,4690,4690,4690,10.0,10.0,39.0,3.5,2.07,1.8,1.0,4.0,1.0,1,4,1
4691,4691,4691,4691,4691,4.0,9.0,36.0,3.3,-0.19,1.09,1.0,3.0,1.0,1,3,1
4692,4692,4692,4692,4692,9.0,9.0,39.0,2.9,1.19,0.92,1.0,4.0,1.0,1,4,1
4693,4693,4693,4693,4693,2.0,6.0,31.0,3.2,-0.96,0.18,1.0,3.0,1.0,1,3,1
4694,4694,4694,4694,4694,1.0,1.0,20.0,2.4,-1.14,-1.51,1.0,4.0,0.0,1,1,1
4695,4695,4695,4695,4695,1.0,2.0,44.0,3.1,-1.37,-0.94,1.0,5.0,1.0,1,3,1
4696,4696,4696,4696,4696,9.0,8.0,29.0,2.9,1.16,0.71,1.0,4.0,1.0,1,3,1
4697,4697,4697,4697,4697,4.0,4.0,38.0,3.2,-0.16,-0.35,1.0,4.0,0.0,1,4,1
4698,4698,4698,4698,4698,4.0,4.0,45.0,3.8,-0.3,-0.46,1.0,4.0,1.0,1,5,1
4699,4699,4699,4699,4699,6.0,5.0,37.0,3.5,0.26,-0.25,1.0,4.0,1.0,1,4,1
4700,4700,4700,4700,4700,5.0,4.0,36.5,3.4,-0.02,-0.38,1.0,4.0,1.0,1,5,1
4701,4701,4701,4701,4701,6.0,5.0,39.0,3.2,0.22,-0.07,1.0,3.0,0.0,1,3,1
4702,4702,4702,4702,4702,3.0,2.0,36.0,3.2,-0.72,-1.08,1.0,3.0,0.0,1,5,1
4703,4703,4703,4703,4703,10.0,8.0,34.5,3.2,1.3,0.85,1.0,3.0,1.0,1,3,1
4704,4704,4704,4704,4704,6.0,6.0,33.5,3.2,0.16,0.11,1.0,4.0,0.0,1,4,1
4705,4705,4705,4705,4705,7.0,6.0,40.0,2.1,0.48,0.15,1.0,2.0,1.0,1,3,1
4706,4706,4706,4706,4706,10.0,9.0,44.0,3.3,1.55,1.13,1.0,4.0,1.0,1,4,1
4707,4707,4707,4707,4707,3.0,4.0,35.0,3.0,-0.6,-0.34,1.0,3.0,0.0,1,4,1
4708,4708,4708,4708,4708,8.0,9.0,37.0,3.6,0.79,1.09,1.0,4.0,1.0,1,3,1
4709,4709,4709,4709,4709,10.0,10.0,30.0,3.4,1.56,1.31,1.0,4.0,0.0,1,3,1
4710,4710,4710,4710,4710,3.0,3.0,39.0,3.4,-0.7,-0.71,1.0,5.0,0.0,1,6,1
4711,4711,4711,4711,4711,9.0,10.0,42.0,3.0,1.19,1.48,1.0,3.0,1.0,1,3,1
4712,4712,4712,4712,4712,5.0,5.0,35.0,2.5,-0.04,-0.05,1.0,2.0,1.0,1,3,1
4713,4713,4713,4713,4713,4.0,5.0,34.0,2.9,-0.36,-0.3,1.0,4.0,1.0,1,2,1
4714,4714,4714,4714,4714,3.0,5.0,39.0,2.8,-0.49,-0.17,1.0,3.0,1.0,1,3,1
4715,4715,4715,4715,4715,6.0,4.0,42.0,3.0,0.16,-0.34,1.0,4.0,1.0,1,4,1
4716,4716,4716,4716,4716,4.0,4.0,25.0,2.3,-0.32,-0.36,1.0,3.0,1.0,1,1,1
4717,4717,4717,4717,4717,10.0,10.0,45.0,3.4,1.88,2.17,1.0,4.0,1.0,1,3,1
4718,4718,4718,4718,4718,6.0,6.0,36.0,2.6,0.15,0.14,1.0,4.0,1.0,1,3,1
4719,4719,4719,4719,4719,4.0,5.0,23.0,2.3,-0.21,-0.29,1.0,4.0,1.0,1,1,1
4720,4720,4720,4720,4720,3.0,5.0,27.5,2.4,-0.45,-0.24,1.0,3.0,1.0,1,1,1
4721,4721,4721,4721,4721,9.0,9.0,40.0,3.7,0.94,1.22,1.0,3.0,0.0,1,2,1
4722,4722,4722,4722,4722,7.0,7.0,35.0,3.5,0.51,0.41,1.0,3.0,0.0,1,4,1
4723,4723,4723,4723,4723,5.0,6.0,36.0,3.5,-0.06,0.16,1.0,3.0,1.0,1,5,1
4724,4724,4724,4724,4724,3.0,5.0,41.0,3.5,-0.57,-0.09,1.0,4.0,1.0,1,3,1
4725,4725,4725,4725,4725,6.0,7.0,33.5,3.5,0.09,0.48,1.0,4.0,0.0,1,4,1
4726,4726,4726,4726,4726,4.0,4.0,36.0,3.1,-0.24,-0.28,1.0,4.0,0.0,1,4,1
4727,4727,4727,4727,4727,6.0,8.0,30.5,3.6,0.3,0.83,1.0,5.0,0.0,1,3,1
4728,4728,4728,4728,4728,8.0,7.0,48.0,3.4,0.71,0.51,1.0,5.0,0.0,1,6,1
4729,4729,4729,4729,4729,2.0,4.0,45.0,3.7,-0.84,-0.5,1.0,5.0,0.0,1,5,1
4730,4730,4730,4730,4730,5.0,5.0,35.0,2.9,-0.02,-0.2,1.0,4.0,0.0,1,3,1
4731,4731,4731,4731,4731,7.0,7.0,45.0,3.2,0.56,0.31,1.0,4.0,0.0,1,3,1
4732,4732,4732,4732,4732,6.0,6.0,38.0,3.2,0.08,0.09,1.0,3.0,0.0,1,3,1
4733,4733,4733,4733,4733,1.0,3.0,35.0,3.2,-1.19,-0.66,1.0,3.0,1.0,1,4,1
4734,4734,4734,4734,4734,3.0,8.0,33.5,3.1,-0.68,0.62,1.0,4.0,0.0,1,3,1
4735,4735,4735,4735,4735,7.0,6.0,34.0,3.2,0.44,0.18,1.0,4.0,1.0,1,3,1
4736,4736,4736,4736,4736,8.0,7.0,33.0,3.5,0.65,0.26,1.0,3.0,1.0,1,3,1
4737,4737,4737,4737,4737,8.0,8.0,37.0,3.1,0.62,0.56,1.0,3.0,0.0,1,3,1
4738,4738,4738,4738,4738,1.0,2.0,36.0,2.8,-1.19,-1.06,1.0,3.0,1.0,1,3,1
4739,4739,4739,4739,4739,6.0,7.0,34.0,2.8,0.26,0.32,1.0,4.0,1.0,1,3,1
4740,4740,4740,4740,4740,7.0,6.0,41.0,3.3,0.38,0.06,1.0,3.0,1.0,1,5,1
4741,4741,4741,4741,4741,1.0,1.0,40.0,3.2,-1.8,-1.8,1.0,4.0,0.0,1,3,1
4742,4742,4742,4742,4742,10.0,7.0,40.0,3.6,1.53,0.51,1.0,5.0,1.0,1,4,1
4743,4743,4743,4743,4743,5.0,6.0,36.0,3.4,-0.01,0.04,1.0,3.0,1.0,1,5,1
4744,4744,4744,4744,4744,9.0,8.0,44.0,3.2,1.05,0.76,1.0,3.0,1.0,1,4,1
4745,4745,4745,4745,4745,7.0,5.0,42.0,3.0,0.4,-0.13,1.0,4.0,0.0,1,3,1
4746,4746,4746,4746,4746,2.0,1.0,43.0,3.4,-1.0,-1.44,1.0,3.0,0.0,1,6,1
4747,4747,4747,4747,4747,5.0,4.0,33.0,2.9,-0.04,-0.55,1.0,4.0,1.0,1,2,1
4748,4748,4748,4748,4748,6.0,4.0,38.0,3.2,0.31,-0.39,1.0,4.0,1.0,1,4,1
4749,4749,4749,4749,4749,3.0,1.0,22.7,2.3,-0.36,-1.46,1.0,5.0,1.0,1,1,1
4750,4750,4750,4750,4750,2.0,2.0,41.0,2.8,-1.14,-1.02,1.0,3.0,1.0,1,5,1
4751,4751,4751,4751,4751,3.0,6.0,41.0,2.6,-0.6,0.21,1.0,4.0,1.0,1,4,1
4752,4752,4752,4752,4752,8.0,7.0,38.0,2.6,0.72,0.52,1.0,3.0,1.0,1,2,1
4753,4753,4753,4753,4753,8.0,8.0,36.0,3.5,0.86,0.75,1.0,4.0,0.0,1,4,1
4754,4754,4754,4754,4754,5.0,6.0,44.0,3.1,0.0,0.13,1.0,3.0,1.0,1,2,1
4755,4755,4755,4755,4755,9.0,7.0,22.0,3.1,1.29,0.3,1.0,3.0,1.0,1,1,1
4756,4756,4756,4756,4756,3.0,5.0,29.0,3.1,-0.46,-0.28,1.0,3.0,0.0,1,3,1
4757,4757,4757,4757,4757,3.0,4.0,38.0,2.9,-0.68,-0.44,1.0,4.0,0.0,1,4,1
4758,4758,4758,4758,4758,8.0,8.0,38.0,2.7,0.68,0.82,1.0,2.0,1.0,1,2,1
4759,4759,4759,4759,4759,10.0,6.0,32.0,3.4,1.64,0.16,1.0,3.0,1.0,1,6,1
4760,4760,4760,4760,4760,7.0,7.0,42.0,3.4,0.48,0.47,1.0,3.0,1.0,1,3,1
4761,4761,4761,4761,4761,9.0,9.0,37.0,3.2,0.98,0.92,1.0,4.0,1.0,1,3,1
4762,4762,4762,4762,4762,9.0,8.0,42.0,3.3,1.12,0.73,1.0,4.0,1.0,1,3,1
4763,4763,4763,4763,4763,2.0,3.0,42.0,3.5,-1.01,-0.87,1.0,5.0,1.0,1,4,1
4764,4764,4764,4764,4764,1.0,1.0,40.0,3.5,-1.57,-1.83,1.0,4.0,1.0,1,5,1
4765,4765,4765,4765,4765,8.0,8.0,48.0,3.7,0.76,0.58,1.0,5.0,0.0,1,4,1
4766,4766,4766,4766,4766,6.0,6.0,41.0,2.7,0.23,0.25,1.0,3.0,1.0,1,4,1
4767,4767,4767,4767,4767,5.0,5.0,46.0,3.5,0.0,-0.04,1.0,4.0,1.0,1,6,1
4768,4768,4768,4768,4768,6.0,8.0,37.0,3.2,0.23,0.72,1.0,4.0,0.0,1,3,1
4769,4769,4769,4769,4769,5.0,3.0,32.0,3.1,0.01,-0.8,1.0,3.0,1.0,1,2,1
4770,4770,4770,4770,4770,2.0,4.0,36.0,3.3,-0.84,-0.31,1.0,4.0,1.0,1,3,1
4771,4771,4771,4771,4771,4.0,5.0,40.0,3.0,-0.24,-0.14,1.0,3.0,1.0,1,4,1
4772,4772,4772,4772,4772,8.0,10.0,39.0,3.8,0.79,1.29,1.0,4.0,0.0,1,6,1
4773,4773,4773,4773,4773,10.0,10.0,30.5,3.6,1.54,1.73,1.0,3.0,1.0,1,3,1
4774,4774,4774,4774,4774,2.0,3.0,34.0,3.2,-0.92,-0.63,1.0,4.0,1.0,1,4,1
4775,4775,4775,4775,4775,7.0,6.0,32.0,3.6,0.48,0.13,1.0,3.0,1.0,1,4,1
4776,4776,4776,4776,4776,3.0,3.0,41.0,3.2,-0.7,-0.68,1.0,4.0,1.0,1,4,1
4777,4777,4777,4777,4777,6.0,4.0,36.0,3.0,0.19,-0.41,1.0,5.0,1.0,1,3,1
4778,4778,4778,4778,4778,3.0,5.0,41.0,2.9,-0.47,-0.13,1.0,5.0,1.0,1,4,1
4779,4779,4779,4779,4779,3.0,3.0,33.0,3.7,-0.68,-0.74,1.0,2.0,0.0,1,3,1
4780,4780,4780,4780,4780,3.0,3.0,30.0,2.9,-0.54,-0.63,1.0,2.0,1.0,1,3,1
4781,4781,4781,4781,4781,10.0,10.0,38.0,3.1,1.47,1.38,1.0,4.0,1.0,1,4,1
4782,4782,4782,4782,4782,6.0,4.0,41.0,3.9,0.12,-0.41,1.0,3.0,0.0,1,6,1
4783,4783,4783,4783,4783,9.0,7.0,38.0,3.3,1.05,0.55,1.0,3.0,0.0,1,4,1
4784,4784,4784,4784,4784,1.0,1.0,42.0,3.6,-2.41,-1.8,1.0,4.0,0.0,1,6,1
4785,4785,4785,4785,4785,1.0,1.0,28.5,3.4,-2.76,-2.52,1.0,2.0,0.0,1,5,1
4786,4786,4786,4786,4786,4.0,3.0,32.0,3.2,-0.26,-0.55,1.0,3.0,1.0,1,4,1
4787,4787,4787,4787,4787,9.0,10.0,42.0,3.7,1.18,1.38,1.0,5.0,0.0,1,4,1
4788,4788,4788,4788,4788,10.0,10.0,32.0,3.8,1.62,2.04,1.0,3.0,1.0,1,4,1
4789,4789,4789,4789,4789,9.0,8.0,40.0,3.9,1.2,0.67,1.0,3.0,0.0,1,4,1
4790,4790,4790,4790,4790,2.0,1.0,36.0,3.0,-1.01,-1.62,1.0,3.0,1.0,1,3,1
4791,4791,4791,4791,4791,6.0,4.0,23.0,2.8,0.35,-0.37,1.0,3.0,1.0,1,1,1
4792,4792,4792,4792,4792,6.0,8.0,40.0,3.7,0.15,0.72,1.0,4.0,0.0,1,6,1
4793,4793,4793,4793,4793,10.0,10.0,48.0,3.1,1.57,1.62,1.0,3.0,0.0,1,3,1
4794,4794,4794,4794,4794,5.0,7.0,37.0,3.6,-0.02,0.4,1.0,4.0,0.0,1,3,1
4795,4795,4795,4795,4795,5.0,6.0,34.0,2.5,-0.1,0.14,1.0,5.0,1.0,1,2,1
4796,4796,4796,4796,4796,10.0,10.0,39.0,3.0,1.56,1.77,1.0,3.0,0.0,1,1,1
4797,4797,4797,4797,4797,4.0,2.0,31.5,3.7,-0.2,-0.97,1.0,4.0,1.0,1,4,1
4798,4798,4798,4798,4798,6.0,7.0,31.0,3.5,0.3,0.34,1.0,2.0,0.0,1,3,1
4799,4799,4799,4799,4799,5.0,5.0,39.0,3.1,-0.12,-0.03,1.0,4.0,1.0,1,4,1
4800,4800,4800,4800,4800,9.0,9.0,35.0,2.8,0.87,0.9,1.0,3.0,1.0,1,3,1
4801,4801,4801,4801,4801,3.0,2.0,37.0,3.2,-0.58,-1.01,1.0,3.0,1.0,1,3,1
4802,4802,4802,4802,4802,6.0,8.0,36.0,3.7,0.13,0.81,1.0,4.0,0.0,1,3,1
4803,4803,4803,4803,4803,9.0,7.0,30.7,3.0,0.96,0.53,1.0,4.0,0.0,1,2,1
4804,4804,4804,4804,4804,9.0,10.0,38.0,3.7,1.28,1.97,1.0,4.0,0.0,1,3,1
4805,4805,4805,4805,4805,9.0,8.0,37.0,3.2,0.96,0.54,1.0,3.0,0.0,1,2,1
4806,4806,4806,4806,4806,7.0,9.0,40.0,3.8,0.54,0.89,1.0,4.0,1.0,1,4,1
4807,4807,4807,4807,4807,9.0,9.0,39.0,2.6,0.9,0.9,1.0,4.0,1.0,1,3,1
4808,4808,4808,4808,4808,6.0,6.0,38.0,3.3,0.18,0.24,1.0,3.0,1.0,1,3,1
4809,4809,4809,4809,4809,3.0,3.0,37.0,3.5,-0.7,-0.61,1.0,4.0,0.0,1,3,1
4810,4810,4810,4810,4810,4.0,4.0,44.0,3.4,-0.4,-0.46,1.0,2.0,1.0,1,4,1
4811,4811,4811,4811,4811,1.0,1.0,35.0,3.4,-1.31,-1.38,1.0,4.0,1.0,1,4,1
4812,4812,4812,4812,4812,10.0,10.0,38.0,3.9,1.93,2.13,1.0,4.0,1.0,1,3,1
4813,4813,4813,4813,4813,7.0,8.0,42.0,3.2,0.58,0.74,1.0,4.0,1.0,1,4,1
4814,4814,4814,4814,4814,6.0,5.0,35.0,3.4,0.3,-0.07,1.0,3.0,1.0,1,4,1
4815,4815,4815,4815,4815,4.0,3.0,36.5,2.2,-0.27,-0.82,1.0,4.0,0.0,1,3,1
4816,4816,4816,4816,4816,6.0,7.0,44.0,3.7,0.16,0.35,1.0,4.0,1.0,1,6,1
4817,4817,4817,4817,4817,8.0,8.0,36.0,3.2,0.85,0.66,1.0,4.0,1.0,1,3,1
4818,4818,4818,4818,4818,7.0,5.0,47.0,3.5,0.39,-0.05,1.0,4.0,1.0,1,5,1
4819,4819,4819,4819,4819,9.0,10.0,39.5,3.3,1.25,1.51,1.0,4.0,1.0,1,4,1
4820,4820,4820,4820,4820,2.0,2.0,43.0,2.7,-1.02,-1.31,1.0,3.0,1.0,1,4,1
4821,4821,4821,4821,4821,6.0,4.0,37.0,3.3,0.23,-0.29,1.0,1.0,0.0,1,3,1
4822,4822,4822,4822,4822,8.0,7.0,38.0,3.6,0.81,0.55,1.0,3.0,0.0,1,4,1
4823,4823,4823,4823,4823,2.0,2.0,27.0,3.1,-0.75,-1.06,1.0,1.0,1.0,1,4,1
4824,4824,4824,4824,4824,9.0,9.0,34.0,3.5,1.15,0.89,1.0,3.0,1.0,1,5,1
4825,4825,4825,4825,4825,9.0,9.0,40.0,3.5,1.29,0.94,1.0,3.0,0.0,1,4,1
4826,4826,4826,4826,4826,1.0,3.0,27.0,3.3,-1.38,-0.62,1.0,3.0,1.0,1,1,1
4827,4827,4827,4827,4827,6.0,7.0,35.0,2.7,0.17,0.49,1.0,4.0,1.0,1,2,1
4828,4828,4828,4828,4828,1.0,2.0,28.0,3.1,-1.24,-0.97,1.0,3.0,0.0,1,5,1
4829,4829,4829,4829,4829,10.0,7.0,39.0,3.1,1.33,0.55,1.0,3.0,1.0,1,3,1
4830,4830,4830,4830,4830,5.0,4.0,40.0,3.1,-0.08,-0.41,1.0,3.0,0.0,1,3,1
4831,4831,4831,4831,4831,8.0,10.0,42.0,2.1,0.57,1.47,1.0,4.0,0.0,1,3,1
4832,4832,4832,4832,4832,10.0,10.0,40.0,3.5,1.34,1.41,1.0,2.0,1.0,1,3,1
4833,4833,4833,4833,4833,5.0,4.0,30.0,2.9,-0.13,-0.47,1.0,2.0,0.0,1,3,1
4834,4834,4834,4834,4834,10.0,10.0,39.0,3.7,1.95,2.23,1.0,5.0,0.0,1,6,1
4835,4835,4835,4835,4835,9.0,9.0,37.0,3.6,1.27,1.29,1.0,3.0,0.0,1,3,1
4836,4836,4836,4836,4836,4.0,5.0,39.0,3.1,-0.18,0.0,1.0,3.0,0.0,1,4,1
4837,4837,4837,4837,4837,8.0,8.0,37.0,4.0,0.77,0.58,1.0,3.0,0.0,1,4,1
4838,4838,4838,4838,4838,2.0,4.0,41.0,3.5,-1.14,-0.47,1.0,4.0,0.0,1,4,1
4839,4839,4839,4839,4839,6.0,6.0,30.0,2.9,0.18,0.06,1.0,3.0,1.0,1,3,1
4840,4840,4840,4840,4840,4.0,6.0,40.0,2.4,-0.23,0.03,1.0,4.0,0.0,1,3,1
4841,4841,4841,4841,4841,10.0,10.0,35.5,2.8,1.49,1.59,1.0,4.0,0.0,1,3,1
4842,4842,4842,4842,4842,9.0,8.0,45.0,3.6,1.04,0.72,1.0,4.0,0.0,1,5,1
4843,4843,4843,4843,4843,4.0,1.0,37.0,3.3,-0.43,-1.42,1.0,4.0,1.0,1,6,1
4844,4844,4844,4844,4844,2.0,1.0,34.0,2.8,-0.89,-1.29,1.0,3.0,0.0,1,2,1
4845,4845,4845,4845,4845,3.0,2.0,36.0,2.2,-0.55,-1.05,1.0,3.0,0.0,1,1,1
