Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,sex,age,household_position,household_size,prev_residence_place,citizenship,country_birth,edu_level,economic_status,cur_eco_activity,Marital_status,occupation
2705,2705,2705,2705,2705,1,11,1122,113,1,1,1,3,111,134,2,5_4_9
2706,2706,2706,2706,2706,1,10,1122,113,1,1,1,3,111,134,2,2_1
2707,2707,2707,2707,2707,1,12,1122,113,1,1,1,5,111,137,2,2_1
2708,2708,2708,2708,2708,2,10,1122,114,1,1,1,1,112,122,2,2_1
2709,2709,2709,2709,2709,1,7,1210,111,1,1,1,5,111,134,1,5_4_9
2710,2710,2710,2710,2710,2,5,1131,112,1,1,1,5,111,135,1,2_1
2711,2711,2711,2711,2711,2,5,1110,113,1,1,1,5,111,135,1,2_1
2712,2712,2712,2712,2712,2,12,1121,112,1,1,1,1,111,138,2,5_4_9
2713,2713,2713,2713,2713,2,9,1122,114,1,1,1,1,111,122,2,5_4_9
2714,2714,2714,2714,2714,2,5,1131,112,1,1,1,3,111,135,1,5_4_9
2715,2715,2715,2715,2715,2,7,1121,112,1,1,1,3,111,137,2,5_4_9
2716,2716,2716,2716,2716,2,8,1122,114,1,1,1,5,111,137,2,2_1
2717,2717,2717,2717,2717,1,11,1121,112,1,1,1,1,112,122,2,2_1
2718,2718,2718,2718,2718,1,9,1122,114,1,1,1,3,111,122,2,5_4_9
2719,2719,2719,2719,2719,1,7,1122,114,1,1,1,3,112,122,2,2_1
2720,2720,2720,2720,2720,1,6,1131,112,1,1,1,2,111,122,1,2_1
2721,2721,2721,2721,2721,2,9,1131,112,1,1,1,2,111,136,1,5_4_9
2722,2722,2722,2722,2722,1,10,1131,112,1,1,1,5,111,137,1,2_1
2723,2723,2723,2723,2723,1,9,1122,125,1,1,1,3,111,122,2,5_4_9
2724,2724,2724,2724,2724,2,12,1121,112,1,1,1,2,111,137,2,5_4_9
2725,2725,2725,2725,2725,1,13,1121,112,1,1,1,3,111,124,2,2_1
2726,2726,2726,2726,2726,2,5,1122,113,1,1,1,3,111,136,2,5_4_9
2727,2727,2727,2727,2727,1,10,1122,125,1,1,1,3,111,124,2,2_1
2728,2728,2728,2728,2728,1,6,1210,111,1,1,1,5,111,135,1,2_1
2729,2729,2729,2729,2729,2,5,1210,111,1,1,1,3,112,131,1,5_4_9
2730,2730,2730,2730,2730,2,5,1210,111,1,1,1,3,112,138,1,5_4_9
2731,2731,2731,2731,2731,2,10,1121,112,1,1,1,5,111,138,2,2_1
2732,2732,2732,2732,2732,2,11,1121,112,1,1,1,3,111,137,2,2_1
2733,2733,2733,2733,2733,2,7,1131,112,1,1,1,5,111,131,1,5_4_9
2734,2734,2734,2734,2734,2,6,1131,112,1,1,1,1,111,138,1,5_4_9
2735,2735,2735,2735,2735,2,4,1110,114,1,1,1,3,112,131,1,5_4_9
2736,2736,2736,2736,2736,1,8,1122,125,1,1,1,5,111,135,2,2_1
2737,2737,2737,2737,2737,2,11,1122,113,1,1,1,3,112,132,2,2_1
2738,2738,2738,2738,2738,2,5,1210,111,1,1,1,3,111,131,1,5_4_9
2739,2739,2739,2739,2739,2,12,1121,112,1,1,1,5,111,139,2,2_1
2740,2740,2740,2740,2740,1,11,1121,112,1,1,1,5,111,131,2,2_1
2741,2741,2741,2741,2741,1,4,1110,113,1,1,1,1,111,131,1,5_4_9
2742,2742,2742,2742,2742,2,7,1122,125,1,1,1,3,111,138,2,5_4_9
2743,2743,2743,2743,2743,2,10,1122,113,1,1,1,3,111,138,2,5_4_9
2744,2744,2744,2744,2744,1,4,1110,125,1,1,1,3,112,131,1,5_4_9
2745,2745,2745,2745,2745,2,6,1131,112,1,1,1,5,111,138,1,2_1
2746,2746,2746,2746,2746,2,10,1131,112,1,1,1,5,111,137,3,5_4_9
2747,2747,2747,2747,2747,2,6,1131,112,1,1,1,3,112,136,1,5_4_9
2748,2748,2748,2748,2748,2,10,1122,113,1,1,1,5,112,135,2,2_1
2749,2749,2749,2749,2749,2,8,1122,114,1,1,1,3,111,138,2,5_4_9
2750,2750,2750,2750,2750,1,9,1122,113,1,1,1,5,111,139,2,2_1
2751,2751,2751,2751,2751,2,12,1121,112,1,1,1,3,112,124,2,2_1
2752,2752,2752,2752,2752,1,4,1110,114,1,1,1,2,111,131,1,5_4_9
2753,2753,2753,2753,2753,2,7,1210,111,1,1,1,5,111,138,1,2_1
2754,2754,2754,2754,2754,1,7,1122,125,1,1,1,3,112,131,2,2_1
2755,2755,2755,2755,2755,2,4,1110,125,1,1,1,2,111,132,1,5_4_9
2756,2756,2756,2756,2756,1,10,1122,125,1,1,1,2,112,122,2,2_1
2757,2757,2757,2757,2757,1,11,1122,113,1,1,1,2,111,139,2,2_1
2758,2758,2758,2758,2758,2,7,1122,114,1,1,1,3,111,138,2,5_4_9
2759,2759,2759,2759,2759,2,5,1110,114,1,1,1,2,112,135,1,5_4_9
2760,2760,2760,2760,2760,2,5,1131,112,1,1,1,3,111,137,1,5_4_9
2761,2761,2761,2761,2761,1,11,1121,112,1,1,1,3,111,133,2,5_4_9
2762,2762,2762,2762,2762,1,4,1110,126,1,1,1,2,112,135,1,5_4_9
2763,2763,2763,2763,2763,1,9,1210,111,1,1,1,5,112,137,1,2_1
2764,2764,2764,2764,2764,1,11,1121,112,1,1,1,3,111,131,2,2_1
2765,2765,2765,2765,2765,2,9,1132,113,1,1,1,1,111,132,3,5_4_9
2766,2766,2766,2766,2766,1,9,1122,125,1,1,1,3,112,122,2,2_1
2767,2767,2767,2767,2767,2,6,1122,114,1,1,1,2,111,132,2,5_4_9
2768,2768,2768,2768,2768,2,7,1122,113,1,1,1,2,111,132,2,5_4_9
2769,2769,2769,2769,2769,1,5,1210,111,1,1,1,2,111,132,1,5_4_9
2770,2770,2770,2770,2770,1,6,1210,111,1,1,1,3,111,122,1,2_1
2771,2771,2771,2771,2771,2,8,1132,114,1,1,1,1,111,122,3,5_4_9
2772,2772,2772,2772,2772,1,10,1122,125,1,1,1,5,111,137,2,2_1
2773,2773,2773,2773,2773,1,12,1122,113,1,1,1,2,111,138,2,5_4_9
2774,2774,2774,2774,2774,1,12,1122,114,1,1,1,3,111,136,2,5_4_9
2775,2775,2775,2775,2775,2,7,1122,113,1,1,1,2,111,139,2,5_4_9
2776,2776,2776,2776,2776,2,6,1131,112,1,1,1,3,111,135,1,5_4_9
2777,2777,2777,2777,2777,1,7,1121,112,1,1,1,2,111,131,2,5_4_9
2778,2778,2778,2778,2778,1,13,1121,112,1,1,1,1,111,131,2,5_4_9
2779,2779,2779,2779,2779,1,11,1122,126,1,1,1,5,111,136,2,2_1
2780,2780,2780,2780,2780,2,8,1122,114,1,1,1,5,111,138,2,2_1
2781,2781,2781,2781,2781,2,6,1122,114,1,1,1,3,111,132,2,5_4_9
2782,2782,2782,2782,2782,1,6,1122,113,1,1,1,3,111,131,2,5_4_9
2783,2783,2783,2783,2783,1,10,1122,114,1,1,1,2,111,124,2,2_1
2784,2784,2784,2784,2784,1,11,1122,114,1,1,1,1,111,122,2,5_4_9
2785,2785,2785,2785,2785,1,10,1121,112,1,1,1,3,111,136,2,2_1
2786,2786,2786,2786,2786,1,6,1210,111,1,1,1,5,111,135,1,2_1
2787,2787,2787,2787,2787,2,5,1110,113,1,1,1,3,111,139,1,5_4_9
2788,2788,2788,2788,2788,1,12,1210,111,1,1,1,2,112,135,2,2_1
2789,2789,2789,2789,2789,2,5,1131,112,1,1,1,3,112,139,1,2_1
2790,2790,2790,2790,2790,2,7,1122,114,1,1,1,3,111,139,2,5_4_9
2791,2791,2791,2791,2791,2,9,1122,125,1,1,1,3,111,138,2,5_4_9
2792,2792,2792,2792,2792,1,9,1122,114,1,1,1,2,111,131,2,5_4_9
2793,2793,2793,2793,2793,2,12,1131,112,1,1,1,5,111,137,1,2_1
2794,2794,2794,2794,2794,2,10,1122,126,1,1,1,5,111,137,2,2_1
2795,2795,2795,2795,2795,1,8,1210,111,1,1,1,5,111,137,1,2_1
2796,2796,2796,2796,2796,2,6,1121,112,1,1,1,3,111,137,2,5_4_9
2797,2797,2797,2797,2797,1,12,1121,112,1,1,1,1,111,122,2,2_1
2798,2798,2798,2798,2798,1,7,1122,113,1,1,1,5,111,135,2,2_1
2799,2799,2799,2799,2799,1,8,1131,112,1,1,1,2,111,135,1,5_4_9
2800,2800,2800,2800,2800,1,8,1122,113,1,1,1,5,111,134,2,2_1
2801,2801,2801,2801,2801,2,7,1121,112,1,1,1,3,111,122,2,5_4_9
2802,2802,2802,2802,2802,2,7,1122,113,1,1,1,3,111,122,2,5_4_9
2803,2803,2803,2803,2803,2,9,1140,112,1,1,1,2,111,136,1,5_4_9
2804,2804,2804,2804,2804,1,11,1210,111,1,1,1,3,111,131,3,5_4_9
2805,2805,2805,2805,2805,1,5,1121,112,1,1,1,3,111,135,2,5_4_9
2806,2806,2806,2806,2806,2,7,1131,112,1,1,1,2,111,122,1,5_4_9
2807,2807,2807,2807,2807,2,10,1122,125,1,1,1,5,111,137,2,2_1
2808,2808,2808,2808,2808,1,4,1110,113,1,1,1,3,112,131,1,5_4_9
2809,2809,2809,2809,2809,1,9,1122,114,1,1,1,3,111,134,2,2_1
2810,2810,2810,2810,2810,1,13,1210,111,1,1,1,4,111,136,3,2_1
2811,2811,2811,2811,2811,1,6,1131,112,1,1,1,4,111,133,1,2_1
2812,2812,2812,2812,2812,1,12,1122,114,1,1,1,2,111,122,2,2_1
2813,2813,2813,2813,2813,2,10,1122,125,1,1,1,3,111,138,2,5_4_9
2814,2814,2814,2814,2814,2,7,1122,114,1,1,1,3,111,131,2,5_4_9
2815,2815,2815,2815,2815,2,11,1121,112,1,1,1,1,111,131,2,5_4_9
2816,2816,2816,2816,2816,2,9,1122,113,1,1,1,2,111,139,2,5_4_9
2817,2817,2817,2817,2817,1,11,1210,111,1,1,1,5,111,138,3,2_1
2818,2818,2818,2818,2818,1,4,1110,125,1,1,1,2,112,131,1,5_4_9
2819,2819,2819,2819,2819,1,8,1210,111,1,1,1,2,112,124,1,2_1
2820,2820,2820,2820,2820,1,7,1121,112,1,1,1,3,111,139,2,2_1
2821,2821,2821,2821,2821,1,4,1110,114,1,1,1,2,111,139,1,5_4_9
2822,2822,2822,2822,2822,2,6,1131,112,1,1,1,3,112,131,1,2_1
2823,2823,2823,2823,2823,2,11,1121,112,1,1,1,1,111,131,2,5_4_9
2824,2824,2824,2824,2824,2,12,1121,112,1,1,1,3,111,131,2,5_4_9
2825,2825,2825,2825,2825,1,12,1121,112,1,1,1,3,111,137,2,5_4_9
2826,2826,2826,2826,2826,2,4,1210,112,1,1,1,3,112,135,1,5_4_9
2827,2827,2827,2827,2827,1,7,1122,113,1,1,1,3,111,132,2,5_4_9
2828,2828,2828,2828,2828,1,8,1122,113,1,1,1,5,112,122,2,2_1
2829,2829,2829,2829,2829,1,11,1122,126,1,1,1,1,111,131,2,5_4_9
2830,2830,2830,2830,2830,1,9,1122,125,1,1,1,5,112,138,2,2_1
2831,2831,2831,2831,2831,1,6,1121,112,1,1,1,3,111,136,2,5_4_9
2832,2832,2832,2832,2832,1,10,1140,113,1,1,1,5,111,139,3,2_1
2833,2833,2833,2833,2833,1,9,1122,114,1,1,1,4,111,131,2,2_1
2834,2834,2834,2834,2834,1,12,1121,112,1,1,1,2,111,137,2,5_4_9
2835,2835,2835,2835,2835,2,8,1121,112,1,1,1,5,111,137,2,2_1
2836,2836,2836,2836,2836,2,6,1131,112,1,1,1,5,111,135,1,2_1
2837,2837,2837,2837,2837,2,12,1121,112,1,1,1,4,111,122,2,5_4_9
2838,2838,2838,2838,2838,2,10,1121,112,1,1,1,5,111,137,2,2_1
2839,2839,2839,2839,2839,2,10,1122,114,1,1,1,5,111,138,2,5_4_9
2840,2840,2840,2840,2840,2,11,1210,111,1,1,1,5,111,137,3,2_1
2841,2841,2841,2841,2841,1,10,1132,125,1,1,1,5,111,137,3,2_1
2842,2842,2842,2842,2842,2,5,1121,112,1,1,1,3,112,137,2,5_4_9
2843,2843,2843,2843,2843,2,7,1140,112,1,1,1,3,111,138,1,2_1
2844,2844,2844,2844,2844,1,7,1131,112,1,1,1,3,111,131,1,5_4_9
2845,2845,2845,2845,2845,1,5,1110,126,1,1,1,2,111,131,1,5_4_9
2846,2846,2846,2846,2846,2,6,1121,112,1,1,1,5,111,136,2,2_1
2847,2847,2847,2847,2847,1,9,1122,114,1,1,1,3,112,134,2,2_1
2848,2848,2848,2848,2848,1,8,1121,112,1,1,1,3,111,133,2,5_4_9
2849,2849,2849,2849,2849,1,8,1122,114,1,1,1,4,111,134,2,2_1
2850,2850,2850,2850,2850,1,7,1131,112,1,1,1,5,111,135,1,2_1
2851,2851,2851,2851,2851,2,6,1131,112,1,1,1,5,112,135,1,2_1
2852,2852,2852,2852,2852,1,8,1122,125,1,1,1,5,112,138,2,2_1
2853,2853,2853,2853,2853,2,5,1210,111,1,1,1,3,112,131,1,5_4_9
2854,2854,2854,2854,2854,2,5,1110,113,1,1,1,5,111,135,1,2_1
2855,2855,2855,2855,2855,1,5,1110,125,1,1,1,3,112,122,1,5_4_9
2856,2856,2856,2856,2856,1,5,1110,113,1,1,1,3,111,122,1,5_4_9
2857,2857,2857,2857,2857,2,10,1122,113,1,1,1,1,111,137,2,5_4_9
2858,2858,2858,2858,2858,2,6,1210,111,1,1,1,3,111,136,1,5_4_9
2859,2859,2859,2859,2859,1,9,1122,114,1,1,1,3,111,122,2,5_4_9
2860,2860,2860,2860,2860,1,12,1122,114,1,1,1,3,111,137,2,5_4_9
2861,2861,2861,2861,2861,2,5,1110,125,1,1,1,2,111,131,1,5_4_9
2862,2862,2862,2862,2862,2,6,1210,111,1,1,1,2,111,133,1,5_4_9
2863,2863,2863,2863,2863,2,7,1122,114,1,1,1,3,111,138,2,5_4_9
2864,2864,2864,2864,2864,1,7,1210,111,1,1,1,5,111,124,1,2_1
2865,2865,2865,2865,2865,1,7,1121,112,1,1,1,5,111,137,2,2_1
2866,2866,2866,2866,2866,2,4,1110,126,1,1,1,1,112,131,1,5_4_9
2867,2867,2867,2867,2867,1,7,1131,112,1,1,1,3,111,131,1,5_4_9
2868,2868,2868,2868,2868,2,10,1122,114,1,1,1,5,111,137,2,2_1
2869,2869,2869,2869,2869,1,7,1210,111,1,1,1,4,111,133,3,2_1
2870,2870,2870,2870,2870,1,9,1122,126,1,1,1,5,111,134,2,2_1
2871,2871,2871,2871,2871,2,5,1110,114,1,1,1,2,111,122,1,5_4_9
2872,2872,2872,2872,2872,1,8,1122,125,1,1,1,5,111,138,2,2_1
2873,2873,2873,2873,2873,2,11,1210,111,1,1,1,5,112,139,1,2_1
2874,2874,2874,2874,2874,1,11,1210,111,1,1,1,2,111,135,3,5_4_9
2875,2875,2875,2875,2875,1,5,1110,113,1,1,1,3,112,135,1,5_4_9
2876,2876,2876,2876,2876,1,7,1132,114,1,1,1,3,111,122,1,5_4_9
2877,2877,2877,2877,2877,1,9,1122,126,1,1,1,5,111,137,2,2_1
2878,2878,2878,2878,2878,2,5,1210,111,1,1,1,3,112,133,1,5_4_9
2879,2879,2879,2879,2879,2,7,1121,112,1,1,1,3,111,135,2,5_4_9
2880,2880,2880,2880,2880,2,12,1121,112,1,1,1,3,111,138,2,5_4_9
2881,2881,2881,2881,2881,2,10,1122,113,1,1,1,2,111,131,2,5_4_9
2882,2882,2882,2882,2882,2,9,1122,114,1,1,1,3,111,138,2,5_4_9
2883,2883,2883,2883,2883,1,10,1122,114,1,1,1,5,111,135,2,2_1
2884,2884,2884,2884,2884,1,8,1122,114,1,1,1,2,112,132,2,2_1
2885,2885,2885,2885,2885,2,6,1210,111,1,1,1,2,111,131,1,5_4_9
2886,2886,2886,2886,2886,2,9,1210,113,1,1,1,1,111,138,1,5_4_9
2887,2887,2887,2887,2887,2,9,1122,114,1,1,1,3,111,134,2,5_4_9
2888,2888,2888,2888,2888,2,9,1122,125,1,1,1,5,111,137,2,2_1
2889,2889,2889,2889,2889,2,11,1210,111,1,1,1,1,111,135,3,5_4_9
2890,2890,2890,2890,2890,1,4,1110,114,1,1,1,2,112,135,1,5_4_9
2891,2891,2891,2891,2891,1,7,1122,125,1,1,1,2,111,122,2,2_1
2892,2892,2892,2892,2892,1,12,1121,112,1,1,1,3,111,135,2,2_1
2893,2893,2893,2893,2893,1,4,1110,125,1,1,1,0,112,131,1,5_4_9
2894,2894,2894,2894,2894,2,11,1210,111,1,1,1,1,111,135,3,5_4_9
2895,2895,2895,2895,2895,2,6,1122,113,1,1,1,3,111,122,2,5_4_9
2896,2896,2896,2896,2896,2,4,1110,126,1,1,1,3,111,131,1,5_4_9
2897,2897,2897,2897,2897,2,7,1122,113,1,1,1,3,111,131,2,5_4_9
2898,2898,2898,2898,2898,2,10,1122,113,1,1,1,3,111,131,2,5_4_9
2899,2899,2899,2899,2899,1,6,1110,114,1,1,1,3,111,137,1,5_4_9
2900,2900,2900,2900,2900,2,7,1140,112,1,1,1,4,111,134,3,5_4_9
2901,2901,2901,2901,2901,2,7,1122,113,1,1,1,3,111,136,2,5_4_9
2902,2902,2902,2902,2902,2,11,1121,112,1,1,1,1,111,138,2,5_4_9
2903,2903,2903,2903,2903,1,6,1122,114,1,1,1,2,111,135,2,5_4_9
2904,2904,2904,2904,2904,2,9,1122,114,1,1,1,2,111,135,2,5_4_9
2905,2905,2905,2905,2905,1,8,1122,125,1,1,1,3,111,131,2,2_1
2906,2906,2906,2906,2906,2,7,1210,111,1,1,1,5,112,122,1,2_1
2907,2907,2907,2907,2907,1,7,1132,113,1,1,1,5,111,122,1,2_1
2908,2908,2908,2908,2908,1,5,1110,126,1,1,1,3,112,133,1,5_4_9
2909,2909,2909,2909,2909,2,8,1122,114,1,1,1,5,111,137,2,2_1
2910,2910,2910,2910,2910,1,9,1122,114,1,1,1,1,111,124,2,5_4_9
2911,2911,2911,2911,2911,1,6,1110,113,1,1,1,5,111,138,1,2_1
2912,2912,2912,2912,2912,1,7,1122,114,1,1,1,3,111,131,2,2_1
2913,2913,2913,2913,2913,2,10,1140,112,1,1,1,5,111,137,1,2_1
2914,2914,2914,2914,2914,2,5,1110,113,1,1,1,3,112,131,1,5_4_9
2915,2915,2915,2915,2915,1,5,1210,111,1,1,1,3,112,135,1,5_4_9
2916,2916,2916,2916,2916,2,11,1121,112,1,1,1,4,111,122,2,5_4_9
2917,2917,2917,2917,2917,1,13,1121,112,1,1,1,2,112,122,2,2_1
2918,2918,2918,2918,2918,1,9,1122,126,1,1,1,5,111,137,2,2_1
2919,2919,2919,2919,2919,1,5,1110,125,1,1,1,3,112,131,1,5_4_9
2920,2920,2920,2920,2920,1,9,1122,114,1,1,1,3,111,136,2,2_1
2921,2921,2921,2921,2921,2,9,1122,114,1,1,1,3,112,122,2,5_4_9
2922,2922,2922,2922,2922,1,9,1122,114,1,1,1,5,111,137,2,2_1
2923,2923,2923,2923,2923,1,10,1122,114,1,1,1,2,111,138,2,5_4_9
2924,2924,2924,2924,2924,2,10,1122,113,1,1,1,1,111,136,2,5_4_9
2925,2925,2925,2925,2925,1,9,1122,126,1,1,1,2,112,122,2,2_1
2926,2926,2926,2926,2926,2,10,1121,112,1,1,1,5,111,137,2,2_1
2927,2927,2927,2927,2927,1,8,1121,112,1,1,1,3,111,122,2,5_4_9
2928,2928,2928,2928,2928,1,12,1121,112,1,1,1,5,111,137,2,2_1
2929,2929,2929,2929,2929,1,9,1122,125,1,1,1,5,111,135,2,2_1
2930,2930,2930,2930,2930,1,13,1121,112,1,1,1,3,112,132,2,2_1
2931,2931,2931,2931,2931,1,7,1122,114,1,1,1,5,111,137,2,2_1
2932,2932,2932,2932,2932,2,11,1121,112,1,1,1,2,111,131,2,5_4_9
2933,2933,2933,2933,2933,2,9,1210,111,1,1,1,3,111,131,1,5_4_9
2934,2934,2934,2934,2934,1,6,1210,111,1,1,1,3,111,124,1,2_1
2935,2935,2935,2935,2935,2,5,1110,125,1,1,1,3,111,135,1,5_4_9
2936,2936,2936,2936,2936,2,5,1110,114,1,1,1,3,112,135,1,5_4_9
2937,2937,2937,2937,2937,1,10,1122,126,1,1,1,3,111,133,2,5_4_9
2938,2938,2938,2938,2938,1,6,1131,112,1,1,1,2,111,135,1,5_4_9
2939,2939,2939,2939,2939,2,9,1122,114,1,1,1,3,112,131,2,2_1
2940,2940,2940,2940,2940,2,4,1110,114,1,1,1,2,112,131,1,5_4_9
2941,2941,2941,2941,2941,1,11,1122,113,1,1,1,1,111,138,2,5_4_9
2942,2942,2942,2942,2942,2,10,1122,113,1,1,1,2,111,134,2,5_4_9
2943,2943,2943,2943,2943,2,7,1122,113,1,1,1,3,111,138,2,5_4_9
2944,2944,2944,2944,2944,2,7,1122,114,1,1,1,3,111,131,2,5_4_9
2945,2945,2945,2945,2945,1,6,1122,114,1,1,1,2,111,135,2,5_4_9
2946,2946,2946,2946,2946,2,9,1140,113,1,1,1,3,111,124,1,5_4_9
2947,2947,2947,2947,2947,1,8,1110,113,1,1,1,2,111,124,1,5_4_9
2948,2948,2948,2948,2948,1,10,1122,114,1,1,1,5,111,138,2,2_1
2949,2949,2949,2949,2949,1,5,1110,113,1,1,1,5,111,122,1,2_1
2950,2950,2950,2950,2950,1,6,1110,112,1,1,1,5,111,135,1,2_1
2951,2951,2951,2951,2951,2,10,1131,112,1,1,1,3,111,139,3,5_4_9
2952,2952,2952,2952,2952,2,5,1110,113,1,1,1,3,111,131,1,5_4_9
2953,2953,2953,2953,2953,1,11,1122,113,1,1,1,4,112,135,2,2_1
2954,2954,2954,2954,2954,2,4,1110,125,1,1,1,1,112,135,1,5_4_9
2955,2955,2955,2955,2955,2,6,1131,112,1,1,1,3,111,138,1,5_4_9
2956,2956,2956,2956,2956,2,9,1122,114,1,1,1,5,111,137,2,2_1
2957,2957,2957,2957,2957,1,12,1122,113,1,1,1,3,111,122,2,5_4_9
2958,2958,2958,2958,2958,1,5,1110,113,1,1,1,5,111,122,1,5_4_9
2959,2959,2959,2959,2959,2,5,1110,114,1,1,1,3,112,133,1,5_4_9
2960,2960,2960,2960,2960,2,5,1110,112,1,1,1,3,111,124,1,5_4_9
2961,2961,2961,2961,2961,2,9,1122,114,1,1,1,5,111,137,2,2_1
2962,2962,2962,2962,2962,2,7,1122,113,1,1,1,3,112,122,2,2_1
2963,2963,2963,2963,2963,1,10,1122,113,1,1,1,2,111,122,2,2_1
2964,2964,2964,2964,2964,1,6,1131,112,1,1,1,3,111,131,1,2_1
2965,2965,2965,2965,2965,2,9,1122,114,1,1,1,2,111,131,2,5_4_9
2966,2966,2966,2966,2966,1,12,1121,112,1,1,1,5,111,122,2,2_1
2967,2967,2967,2967,2967,1,8,1122,114,1,1,1,5,111,137,2,2_1
2968,2968,2968,2968,2968,2,10,1122,113,1,1,1,1,111,133,2,5_4_9
2969,2969,2969,2969,2969,2,7,1121,112,1,1,1,3,111,137,2,2_1
2970,2970,2970,2970,2970,1,8,1122,125,1,1,1,4,111,131,2,2_1
2971,2971,2971,2971,2971,1,7,1122,113,1,1,1,3,111,137,2,5_4_9
2972,2972,2972,2972,2972,1,8,1122,114,1,1,1,2,112,122,2,2_1
2973,2973,2973,2973,2973,1,7,1132,113,1,1,1,2,111,122,1,2_1
2974,2974,2974,2974,2974,2,8,1122,125,1,1,1,3,111,138,2,5_4_9
2975,2975,2975,2975,2975,2,7,1122,114,1,1,1,2,111,138,2,5_4_9
2976,2976,2976,2976,2976,2,9,1121,112,1,1,1,5,111,137,2,2_1
2977,2977,2977,2977,2977,1,8,1122,114,1,1,1,3,111,133,2,2_1
2978,2978,2978,2978,2978,1,11,1121,112,1,1,1,5,111,137,2,2_1
2979,2979,2979,2979,2979,2,6,1210,111,1,1,1,4,111,133,1,5_4_9
2980,2980,2980,2980,2980,1,10,1210,111,1,1,1,5,111,134,2,2_1
2981,2981,2981,2981,2981,1,7,1131,112,1,1,1,5,111,139,1,2_1
2982,2982,2982,2982,2982,2,8,1121,112,1,1,1,1,111,135,2,5_4_9
2983,2983,2983,2983,2983,2,8,1122,114,1,1,1,4,111,135,2,5_4_9
2984,2984,2984,2984,2984,2,8,1140,112,1,1,1,5,111,137,3,2_1
2985,2985,2985,2985,2985,1,7,1131,112,1,1,1,1,112,131,1,2_1
2986,2986,2986,2986,2986,1,4,1110,114,1,1,1,3,112,135,1,5_4_9
2987,2987,2987,2987,2987,2,8,1210,111,1,1,1,5,111,137,1,2_1
2988,2988,2988,2988,2988,2,10,1122,114,1,1,1,3,111,133,2,5_4_9
2989,2989,2989,2989,2989,1,10,1122,114,1,1,1,2,111,122,2,5_4_9
2990,2990,2990,2990,2990,1,9,1132,114,1,1,1,5,111,135,1,2_1
2991,2991,2991,2991,2991,2,8,1122,113,1,1,1,2,111,131,2,5_4_9
2992,2992,2992,2992,2992,1,8,1121,112,1,1,1,3,112,122,2,2_1
2993,2993,2993,2993,2993,2,7,1132,114,1,1,1,2,111,131,1,5_4_9
2994,2994,2994,2994,2994,2,8,1122,125,1,1,1,2,111,132,2,5_4_9
2995,2995,2995,2995,2995,1,11,1122,113,1,1,1,2,111,133,2,5_4_9
2996,2996,2996,2996,2996,1,7,1131,112,1,1,1,2,111,122,1,2_1
2997,2997,2997,2997,2997,1,7,1122,113,1,1,1,5,111,135,2,2_1
2998,2998,2998,2998,2998,2,10,1121,112,1,1,1,3,111,122,2,2_1
2999,2999,2999,2999,2999,2,5,1131,112,1,1,1,3,112,138,1,5_4_9
3000,3000,3000,3000,3000,2,10,1122,113,1,1,1,5,111,137,2,2_1
3001,3001,3001,3001,3001,1,9,1122,114,1,1,1,5,112,122,2,2_1
3002,3002,3002,3002,3002,2,8,1122,114,1,1,1,5,111,138,2,2_1
3003,3003,3003,3003,3003,2,6,1131,112,1,1,1,3,111,134,1,2_1
3004,3004,3004,3004,3004,2,7,1121,112,1,1,1,5,112,139,2,5_4_9
3005,3005,3005,3005,3005,1,6,1122,113,1,1,1,5,111,135,2,2_1
3006,3006,3006,3006,3006,2,8,1132,114,1,1,1,2,111,131,1,5_4_9
3007,3007,3007,3007,3007,1,7,1210,111,1,1,1,5,111,131,1,2_1
3008,3008,3008,3008,3008,2,7,1122,114,1,1,1,3,112,122,2,2_1
3009,3009,3009,3009,3009,2,8,1210,111,1,1,1,2,111,131,1,5_4_9
3010,3010,3010,3010,3010,2,7,1210,111,1,1,1,2,111,133,1,5_4_9
3011,3011,3011,3011,3011,1,11,1122,114,1,1,1,3,111,133,2,5_4_9
3012,3012,3012,3012,3012,2,9,1121,112,1,1,1,1,111,133,2,5_4_9
3013,3013,3013,3013,3013,2,10,1140,113,1,1,1,5,111,137,3,2_1
3014,3014,3014,3014,3014,2,4,1110,114,1,1,1,2,112,131,1,5_4_9
3015,3015,3015,3015,3015,1,10,1122,114,1,1,1,1,111,122,2,2_1
3016,3016,3016,3016,3016,2,8,1122,114,1,1,1,5,111,137,2,2_1
3017,3017,3017,3017,3017,1,10,1122,125,1,1,1,4,111,122,2,5_4_9
3018,3018,3018,3018,3018,1,8,1122,114,1,1,1,3,111,131,2,2_1
3019,3019,3019,3019,3019,1,9,1210,111,1,1,1,3,111,138,3,5_4_9
3020,3020,3020,3020,3020,1,9,1122,114,1,1,1,3,111,131,2,5_4_9
3021,3021,3021,3021,3021,2,9,1122,113,1,1,1,5,111,138,2,2_1
3022,3022,3022,3022,3022,1,11,1121,112,1,1,1,5,111,135,2,2_1
3023,3023,3023,3023,3023,1,11,1121,112,1,1,1,5,111,122,2,2_1
3024,3024,3024,3024,3024,2,6,1131,112,1,1,1,4,112,131,1,5_4_9
3025,3025,3025,3025,3025,1,13,1122,113,1,1,1,3,112,122,2,2_1
3026,3026,3026,3026,3026,2,7,1122,114,1,1,1,3,111,131,2,2_1
