Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,parents,has_nurs,form,children,housing,finance,social,health,class
3988,3988,3988,3988,3988,3988,usual,very_crit,incomplete,2,critical,inconv,nonprob,priority,recommend
3989,3989,3989,3989,3989,3989,usual,very_crit,incomplete,2,critical,inconv,nonprob,not_recom,not_recommend
3990,3990,3990,3990,3990,3990,usual,very_crit,incomplete,2,critical,inconv,slightly_prob,recommended,recommend
3991,3991,3991,3991,3991,3991,usual,very_crit,incomplete,2,critical,inconv,slightly_prob,priority,recommend
3992,3992,3992,3992,3992,3992,usual,very_crit,incomplete,2,critical,inconv,slightly_prob,not_recom,not_recommend
3993,3993,3993,3993,3993,3993,usual,very_crit,incomplete,2,critical,inconv,problematic,recommended,recommend
3994,3994,3994,3994,3994,3994,usual,very_crit,incomplete,2,critical,inconv,problematic,priority,recommend
3995,3995,3995,3995,3995,3995,usual,very_crit,incomplete,2,critical,inconv,problematic,not_recom,not_recommend
3996,3996,3996,3996,3996,3996,usual,very_crit,incomplete,3,convenient,convenient,nonprob,recommended,recommend
3997,3997,3997,3997,3997,3997,usual,very_crit,incomplete,3,convenient,convenient,nonprob,priority,recommend
3998,3998,3998,3998,3998,3998,usual,very_crit,incomplete,3,convenient,convenient,nonprob,not_recom,not_recommend
3999,3999,3999,3999,3999,3999,usual,very_crit,incomplete,3,convenient,convenient,slightly_prob,recommended,recommend
4000,4000,4000,4000,4000,4000,usual,very_crit,incomplete,3,convenient,convenient,slightly_prob,priority,recommend
4001,4001,4001,4001,4001,4001,usual,very_crit,incomplete,3,convenient,convenient,slightly_prob,not_recom,not_recommend
4002,4002,4002,4002,4002,4002,usual,very_crit,incomplete,3,convenient,convenient,problematic,recommended,recommend
4003,4003,4003,4003,4003,4003,usual,very_crit,incomplete,3,convenient,convenient,problematic,priority,recommend
4004,4004,4004,4004,4004,4004,usual,very_crit,incomplete,3,convenient,convenient,problematic,not_recom,not_recommend
4005,4005,4005,4005,4005,4005,usual,very_crit,incomplete,3,convenient,inconv,nonprob,recommended,recommend
4006,4006,4006,4006,4006,4006,usual,very_crit,incomplete,3,convenient,inconv,nonprob,priority,recommend
4007,4007,4007,4007,4007,4007,usual,very_crit,incomplete,3,convenient,inconv,nonprob,not_recom,not_recommend
4008,4008,4008,4008,4008,4008,usual,very_crit,incomplete,3,convenient,inconv,slightly_prob,recommended,recommend
4009,4009,4009,4009,4009,4009,usual,very_crit,incomplete,3,convenient,inconv,slightly_prob,priority,recommend
4010,4010,4010,4010,4010,4010,usual,very_crit,incomplete,3,convenient,inconv,slightly_prob,not_recom,not_recommend
4011,4011,4011,4011,4011,4011,usual,very_crit,incomplete,3,convenient,inconv,problematic,recommended,recommend
4012,4012,4012,4012,4012,4012,usual,very_crit,incomplete,3,convenient,inconv,problematic,priority,recommend
4013,4013,4013,4013,4013,4013,usual,very_crit,incomplete,3,convenient,inconv,problematic,not_recom,not_recommend
4014,4014,4014,4014,4014,4014,usual,very_crit,incomplete,3,less_conv,convenient,nonprob,recommended,recommend
4015,4015,4015,4015,4015,4015,usual,very_crit,incomplete,3,less_conv,convenient,nonprob,priority,recommend
4016,4016,4016,4016,4016,4016,usual,very_crit,incomplete,3,less_conv,convenient,nonprob,not_recom,not_recommend
4017,4017,4017,4017,4017,4017,usual,very_crit,incomplete,3,less_conv,convenient,slightly_prob,recommended,recommend
4018,4018,4018,4018,4018,4018,usual,very_crit,incomplete,3,less_conv,convenient,slightly_prob,priority,recommend
4019,4019,4019,4019,4019,4019,usual,very_crit,incomplete,3,less_conv,convenient,slightly_prob,not_recom,not_recommend
4020,4020,4020,4020,4020,4020,usual,very_crit,incomplete,3,less_conv,convenient,problematic,recommended,recommend
4021,4021,4021,4021,4021,4021,usual,very_crit,incomplete,3,less_conv,convenient,problematic,priority,recommend
4022,4022,4022,4022,4022,4022,usual,very_crit,incomplete,3,less_conv,convenient,problematic,not_recom,not_recommend
4023,4023,4023,4023,4023,4023,usual,very_crit,incomplete,3,less_conv,inconv,nonprob,recommended,recommend
4024,4024,4024,4024,4024,4024,usual,very_crit,incomplete,3,less_conv,inconv,nonprob,priority,recommend
4025,4025,4025,4025,4025,4025,usual,very_crit,incomplete,3,less_conv,inconv,nonprob,not_recom,not_recommend
4026,4026,4026,4026,4026,4026,usual,very_crit,incomplete,3,less_conv,inconv,slightly_prob,recommended,recommend
4027,4027,4027,4027,4027,4027,usual,very_crit,incomplete,3,less_conv,inconv,slightly_prob,priority,recommend
4028,4028,4028,4028,4028,4028,usual,very_crit,incomplete,3,less_conv,inconv,slightly_prob,not_recom,not_recommend
4029,4029,4029,4029,4029,4029,usual,very_crit,incomplete,3,less_conv,inconv,problematic,recommended,recommend
4030,4030,4030,4030,4030,4030,usual,very_crit,incomplete,3,less_conv,inconv,problematic,priority,recommend
4031,4031,4031,4031,4031,4031,usual,very_crit,incomplete,3,less_conv,inconv,problematic,not_recom,not_recommend
4032,4032,4032,4032,4032,4032,usual,very_crit,incomplete,3,critical,convenient,nonprob,recommended,recommend
4033,4033,4033,4033,4033,4033,usual,very_crit,incomplete,3,critical,convenient,nonprob,priority,recommend
4034,4034,4034,4034,4034,4034,usual,very_crit,incomplete,3,critical,convenient,nonprob,not_recom,not_recommend
4035,4035,4035,4035,4035,4035,usual,very_crit,incomplete,3,critical,convenient,slightly_prob,recommended,recommend
4036,4036,4036,4036,4036,4036,usual,very_crit,incomplete,3,critical,convenient,slightly_prob,priority,recommend
4037,4037,4037,4037,4037,4037,usual,very_crit,incomplete,3,critical,convenient,slightly_prob,not_recom,not_recommend
4038,4038,4038,4038,4038,4038,usual,very_crit,incomplete,3,critical,convenient,problematic,recommended,recommend
4039,4039,4039,4039,4039,4039,usual,very_crit,incomplete,3,critical,convenient,problematic,priority,recommend
4040,4040,4040,4040,4040,4040,usual,very_crit,incomplete,3,critical,convenient,problematic,not_recom,not_recommend
4041,4041,4041,4041,4041,4041,usual,very_crit,incomplete,3,critical,inconv,nonprob,recommended,recommend
4042,4042,4042,4042,4042,4042,usual,very_crit,incomplete,3,critical,inconv,nonprob,priority,recommend
4043,4043,4043,4043,4043,4043,usual,very_crit,incomplete,3,critical,inconv,nonprob,not_recom,not_recommend
4044,4044,4044,4044,4044,4044,usual,very_crit,incomplete,3,critical,inconv,slightly_prob,recommended,recommend
4045,4045,4045,4045,4045,4045,usual,very_crit,incomplete,3,critical,inconv,slightly_prob,priority,recommend
4046,4046,4046,4046,4046,4046,usual,very_crit,incomplete,3,critical,inconv,slightly_prob,not_recom,not_recommend
4047,4047,4047,4047,4047,4047,usual,very_crit,incomplete,3,critical,inconv,problematic,recommended,recommend
4048,4048,4048,4048,4048,4048,usual,very_crit,incomplete,3,critical,inconv,problematic,priority,recommend
4049,4049,4049,4049,4049,4049,usual,very_crit,incomplete,3,critical,inconv,problematic,not_recom,not_recommend
4050,4050,4050,4050,4050,4050,usual,very_crit,incomplete,more,convenient,convenient,nonprob,recommended,recommend
4051,4051,4051,4051,4051,4051,usual,very_crit,incomplete,more,convenient,convenient,nonprob,priority,recommend
4052,4052,4052,4052,4052,4052,usual,very_crit,incomplete,more,convenient,convenient,nonprob,not_recom,not_recommend
4053,4053,4053,4053,4053,4053,usual,very_crit,incomplete,more,convenient,convenient,slightly_prob,recommended,recommend
4054,4054,4054,4054,4054,4054,usual,very_crit,incomplete,more,convenient,convenient,slightly_prob,priority,recommend
4055,4055,4055,4055,4055,4055,usual,very_crit,incomplete,more,convenient,convenient,slightly_prob,not_recom,not_recommend
4056,4056,4056,4056,4056,4056,usual,very_crit,incomplete,more,convenient,convenient,problematic,recommended,recommend
4057,4057,4057,4057,4057,4057,usual,very_crit,incomplete,more,convenient,convenient,problematic,priority,recommend
4058,4058,4058,4058,4058,4058,usual,very_crit,incomplete,more,convenient,convenient,problematic,not_recom,not_recommend
4059,4059,4059,4059,4059,4059,usual,very_crit,incomplete,more,convenient,inconv,nonprob,recommended,recommend
4060,4060,4060,4060,4060,4060,usual,very_crit,incomplete,more,convenient,inconv,nonprob,priority,recommend
4061,4061,4061,4061,4061,4061,usual,very_crit,incomplete,more,convenient,inconv,nonprob,not_recom,not_recommend
4062,4062,4062,4062,4062,4062,usual,very_crit,incomplete,more,convenient,inconv,slightly_prob,recommended,recommend
4063,4063,4063,4063,4063,4063,usual,very_crit,incomplete,more,convenient,inconv,slightly_prob,priority,recommend
4064,4064,4064,4064,4064,4064,usual,very_crit,incomplete,more,convenient,inconv,slightly_prob,not_recom,not_recommend
4065,4065,4065,4065,4065,4065,usual,very_crit,incomplete,more,convenient,inconv,problematic,recommended,recommend
4066,4066,4066,4066,4066,4066,usual,very_crit,incomplete,more,convenient,inconv,problematic,priority,recommend
4067,4067,4067,4067,4067,4067,usual,very_crit,incomplete,more,convenient,inconv,problematic,not_recom,not_recommend
4068,4068,4068,4068,4068,4068,usual,very_crit,incomplete,more,less_conv,convenient,nonprob,recommended,recommend
4069,4069,4069,4069,4069,4069,usual,very_crit,incomplete,more,less_conv,convenient,nonprob,priority,recommend
4070,4070,4070,4070,4070,4070,usual,very_crit,incomplete,more,less_conv,convenient,nonprob,not_recom,not_recommend
4071,4071,4071,4071,4071,4071,usual,very_crit,incomplete,more,less_conv,convenient,slightly_prob,recommended,recommend
4072,4072,4072,4072,4072,4072,usual,very_crit,incomplete,more,less_conv,convenient,slightly_prob,priority,recommend
4073,4073,4073,4073,4073,4073,usual,very_crit,incomplete,more,less_conv,convenient,slightly_prob,not_recom,not_recommend
4074,4074,4074,4074,4074,4074,usual,very_crit,incomplete,more,less_conv,convenient,problematic,recommended,recommend
4075,4075,4075,4075,4075,4075,usual,very_crit,incomplete,more,less_conv,convenient,problematic,priority,recommend
4076,4076,4076,4076,4076,4076,usual,very_crit,incomplete,more,less_conv,convenient,problematic,not_recom,not_recommend
4077,4077,4077,4077,4077,4077,usual,very_crit,incomplete,more,less_conv,inconv,nonprob,recommended,recommend
4078,4078,4078,4078,4078,4078,usual,very_crit,incomplete,more,less_conv,inconv,nonprob,priority,recommend
4079,4079,4079,4079,4079,4079,usual,very_crit,incomplete,more,less_conv,inconv,nonprob,not_recom,not_recommend
4080,4080,4080,4080,4080,4080,usual,very_crit,incomplete,more,less_conv,inconv,slightly_prob,recommended,recommend
4081,4081,4081,4081,4081,4081,usual,very_crit,incomplete,more,less_conv,inconv,slightly_prob,priority,recommend
4082,4082,4082,4082,4082,4082,usual,very_crit,incomplete,more,less_conv,inconv,slightly_prob,not_recom,not_recommend
4083,4083,4083,4083,4083,4083,usual,very_crit,incomplete,more,less_conv,inconv,problematic,recommended,recommend
4084,4084,4084,4084,4084,4084,usual,very_crit,incomplete,more,less_conv,inconv,problematic,priority,recommend
4085,4085,4085,4085,4085,4085,usual,very_crit,incomplete,more,less_conv,inconv,problematic,not_recom,not_recommend
4086,4086,4086,4086,4086,4086,usual,very_crit,incomplete,more,critical,convenient,nonprob,recommended,recommend
4087,4087,4087,4087,4087,4087,usual,very_crit,incomplete,more,critical,convenient,nonprob,priority,recommend
4088,4088,4088,4088,4088,4088,usual,very_crit,incomplete,more,critical,convenient,nonprob,not_recom,not_recommend
4089,4089,4089,4089,4089,4089,usual,very_crit,incomplete,more,critical,convenient,slightly_prob,recommended,recommend
4090,4090,4090,4090,4090,4090,usual,very_crit,incomplete,more,critical,convenient,slightly_prob,priority,recommend
4091,4091,4091,4091,4091,4091,usual,very_crit,incomplete,more,critical,convenient,slightly_prob,not_recom,not_recommend
4092,4092,4092,4092,4092,4092,usual,very_crit,incomplete,more,critical,convenient,problematic,recommended,recommend
4093,4093,4093,4093,4093,4093,usual,very_crit,incomplete,more,critical,convenient,problematic,priority,recommend
4094,4094,4094,4094,4094,4094,usual,very_crit,incomplete,more,critical,convenient,problematic,not_recom,not_recommend
4095,4095,4095,4095,4095,4095,usual,very_crit,incomplete,more,critical,inconv,nonprob,recommended,recommend
4096,4096,4096,4096,4096,4096,usual,very_crit,incomplete,more,critical,inconv,nonprob,priority,recommend
4097,4097,4097,4097,4097,4097,usual,very_crit,incomplete,more,critical,inconv,nonprob,not_recom,not_recommend
4098,4098,4098,4098,4098,4098,usual,very_crit,incomplete,more,critical,inconv,slightly_prob,recommended,recommend
4099,4099,4099,4099,4099,4099,usual,very_crit,incomplete,more,critical,inconv,slightly_prob,priority,recommend
4100,4100,4100,4100,4100,4100,usual,very_crit,incomplete,more,critical,inconv,slightly_prob,not_recom,not_recommend
4101,4101,4101,4101,4101,4101,usual,very_crit,incomplete,more,critical,inconv,problematic,recommended,recommend
4102,4102,4102,4102,4102,4102,usual,very_crit,incomplete,more,critical,inconv,problematic,priority,recommend
4103,4103,4103,4103,4103,4103,usual,very_crit,incomplete,more,critical,inconv,problematic,not_recom,not_recommend
4104,4104,4104,4104,4104,4104,usual,very_crit,foster,1,convenient,convenient,nonprob,recommended,recommend
4105,4105,4105,4105,4105,4105,usual,very_crit,foster,1,convenient,convenient,nonprob,priority,recommend
4106,4106,4106,4106,4106,4106,usual,very_crit,foster,1,convenient,convenient,nonprob,not_recom,not_recommend
4107,4107,4107,4107,4107,4107,usual,very_crit,foster,1,convenient,convenient,slightly_prob,recommended,recommend
4108,4108,4108,4108,4108,4108,usual,very_crit,foster,1,convenient,convenient,slightly_prob,priority,recommend
4109,4109,4109,4109,4109,4109,usual,very_crit,foster,1,convenient,convenient,slightly_prob,not_recom,not_recommend
4110,4110,4110,4110,4110,4110,usual,very_crit,foster,1,convenient,convenient,problematic,recommended,recommend
4111,4111,4111,4111,4111,4111,usual,very_crit,foster,1,convenient,convenient,problematic,priority,recommend
4112,4112,4112,4112,4112,4112,usual,very_crit,foster,1,convenient,convenient,problematic,not_recom,not_recommend
4113,4113,4113,4113,4113,4113,usual,very_crit,foster,1,convenient,inconv,nonprob,recommended,recommend
4114,4114,4114,4114,4114,4114,usual,very_crit,foster,1,convenient,inconv,nonprob,priority,recommend
4115,4115,4115,4115,4115,4115,usual,very_crit,foster,1,convenient,inconv,nonprob,not_recom,not_recommend
4116,4116,4116,4116,4116,4116,usual,very_crit,foster,1,convenient,inconv,slightly_prob,recommended,recommend
4117,4117,4117,4117,4117,4117,usual,very_crit,foster,1,convenient,inconv,slightly_prob,priority,recommend
4118,4118,4118,4118,4118,4118,usual,very_crit,foster,1,convenient,inconv,slightly_prob,not_recom,not_recommend
4119,4119,4119,4119,4119,4119,usual,very_crit,foster,1,convenient,inconv,problematic,recommended,recommend
4120,4120,4120,4120,4120,4120,usual,very_crit,foster,1,convenient,inconv,problematic,priority,recommend
4121,4121,4121,4121,4121,4121,usual,very_crit,foster,1,convenient,inconv,problematic,not_recom,not_recommend
4122,4122,4122,4122,4122,4122,usual,very_crit,foster,1,less_conv,convenient,nonprob,recommended,recommend
4123,4123,4123,4123,4123,4123,usual,very_crit,foster,1,less_conv,convenient,nonprob,priority,recommend
4124,4124,4124,4124,4124,4124,usual,very_crit,foster,1,less_conv,convenient,nonprob,not_recom,not_recommend
4125,4125,4125,4125,4125,4125,usual,very_crit,foster,1,less_conv,convenient,slightly_prob,recommended,recommend
4126,4126,4126,4126,4126,4126,usual,very_crit,foster,1,less_conv,convenient,slightly_prob,priority,recommend
4127,4127,4127,4127,4127,4127,usual,very_crit,foster,1,less_conv,convenient,slightly_prob,not_recom,not_recommend
4128,4128,4128,4128,4128,4128,usual,very_crit,foster,1,less_conv,convenient,problematic,recommended,recommend
4129,4129,4129,4129,4129,4129,usual,very_crit,foster,1,less_conv,convenient,problematic,priority,recommend
4130,4130,4130,4130,4130,4130,usual,very_crit,foster,1,less_conv,convenient,problematic,not_recom,not_recommend
4131,4131,4131,4131,4131,4131,usual,very_crit,foster,1,less_conv,inconv,nonprob,recommended,recommend
4132,4132,4132,4132,4132,4132,usual,very_crit,foster,1,less_conv,inconv,nonprob,priority,recommend
4133,4133,4133,4133,4133,4133,usual,very_crit,foster,1,less_conv,inconv,nonprob,not_recom,not_recommend
4134,4134,4134,4134,4134,4134,usual,very_crit,foster,1,less_conv,inconv,slightly_prob,recommended,recommend
